id_usuario,duracion_recorrido,nombre_estacion_origen,nombre_estacion_destino
483505,1393,UGARTECHE,BILLINGHURST Y MANSILLA
671827,1162,CASA SAN,VERA PEÑALOZA
136692,1218,Parque Centenario,PUEYRREDÓN
196166,296,PLAZA 24 DE SEPTIEMBRE,GAINZA
156444,1199,CORRIENTES,Humahuaca
502335,806,Plaza Vicente Lopez,LARREA Y BARTOLOMÉ MITRE
508415,602,HOSPITAL DE CLÍNICAS,MANZANA 66
152302,2260,Diagonal Norte,Pacifico
130627,41,JULIETA LANTERI,JULIETA LANTERI
318266,1433,PUEYRREDÓN,PUEYRREDÓN
567017,954,GÚZMAN,Plaza Guemes
432274,673,RIOBAMBA,Retiro I
261439,616,Armenia y Gorriti,PERÓN Y ACUÑA DE FIGUEROA
445649,2443,Plaza Francisco Ramirez,Ecoparque
227857,783,RIGLOS,ESTADOS UNIDOS Y BOEDO
226760,1192,Distrito Audiovisual,MONROE
311874,957,Plaza Francisco Ramirez,Plazoleta Rafael del Riego
170130,1356,Hospital Rivadavia,Plaza Vicente Lopez
163690,1234,Plaza Marcos Sastre,PLAZOLETA CELEDONIO FLORES
606006,454,Hospital Francés,MEXICO
388964,422,Lavalle,Suipacha
578290,1546,ONCE,Avelino Diaz
258682,626,PLAZA BENITO NAZAR,Plaza Bruno Giordano
280307,524,Acuña de Figueroa,Malabia
184564,578,Billinghurst,Armenia
362585,2207,San Jose de Flores,Julián Álvarez
235276,780,MINISTERIO DE EDUCACION,MARCELO T. DE ALVEAR
568342,2244,PARQUE DEL BAJO,Suipacha
398380,881,MALBA,Plaza Vicente Lopez
177954,1618,ARAOZ,MANZANA 66
553377,675,Uruguay,HOSPITAL ALEMÁN
169795,1386,ARAOZ,Plaza J.J. Paso
532548,911,PLAZA DEL ANGEL GRIS,Las Victorias
590824,1806,Plaza Alemania,ESTADOS UNIDOS Y BOEDO
210236,972,Puan,CULPINA
670901,1515,Estados Unidos,Acuña de Figueroa
454616,2181,Arenales,LARREA Y BARTOLOMÉ MITRE
314363,777,Las Victorias,Las Victorias
399858,1066,MONTAÑESES,Plaza República de Ecuador
575882,890,PLAZA BOLIVIA,General Urquiza
584309,1875,Plaza Italia,PLAZA BOLIVIA
566262,1471,Parque Las Heras,Lavalle
173945,1345,UGARTECHE,Paraná
542786,342,Billinghurst,PLAZA MONSEÑOR MIGUEL DE ANDREA
408630,647,Lavalle,Reconquista
455809,1154,Plaza Alemania,Retiro I
197577,845,CORRIENTES,Montevideo
239665,1192,JUNCAL,Malabia
191673,561,Lavalle,Peña
477531,912,ARAOZ,VILLARROEL
196940,1986,AGUERO,PLAZA NORUEGA
164023,2219,BILLINGHURST Y MANSILLA,Julián Álvarez
670820,829,ARENALES Y AGUERO,Plaza Vicente Lopez
202261,2427,PLAZA 24 DE SEPTIEMBRE,Ministerio de Justicia y Seguridad
390927,1173,Godoy Cruz y Libertador,Distrito Audiovisual
636660,1151,VILLARROEL,Ecoparque
240260,1541,Balbín,Balbín
608815,3112,ESTADOS UNIDOS Y BOEDO,Matienzo Y Arce
362204,1659,Distrito Audiovisual,AUSTRIA Y FRENCH
169095,423,UGARTECHE,Parque Las Heras
141965,1078,Malabia,SAN MIGUEL DE GARICOITS
139782,1008,Facultad de Medicina,PUEYRREDÓN
532324,1628,Plaza Marcos Sastre,RAVIGNANI Y GUATEMALA
161036,1230,BILLINGHURST Y MANSILLA,Distrito Audiovisual
526603,286,Quintino Bocayuva,HOSPITAL ITALIANO
167894,1824,Cabello,Cabello
432080,1763,HOSPITAL GARRAHAN,PLAZA DEL ANGEL GRIS
424611,1590,Villa Urquiza,PLAZOLETA CELEDONIO FLORES
666216,455,F.J.Santamaria de Oro,RAVIGNANI Y GUATEMALA
665432,1391,DOBLAS,Urquiza y Rondeau
373302,724,PUEYRREDÓN,YATAY
627653,2002,Puan,ONCE II
259390,2535,Armenia y Gorriti,San Jose de Flores
312259,1429,BARRANCAS DE BELGRANO,Plaza Italia
156860,312,Federico Lacroze,PLAZOLETA CELEDONIO FLORES
350397,828,MALBA,Peña
217596,801,Plaza Irlanda,Plaza Bruno Giordano
270587,364,Catedral,MACACHA GUEMES
443377,1904,GARCIA DEL RIO,Plaza Francisco Ramirez
605445,677,Plaza J.J. Paso,Balbín
259971,541,Pacifico,UGARTECHE
408889,1006,Club Ciudad de Buenos Aires,GARCIA DEL RIO
153938,1287,PLAZOLETA CELEDONIO FLORES,Acuña de Figueroa
453683,2049,PLAZA BOLIVIA,BARRANCAS DE BELGRANO
169799,845,Armenia y Gorriti,RAVIGNANI Y GUATEMALA
234659,310,Parque Las Heras,Billinghurst
387882,1999,JULIETA LANTERI,JULIETA LANTERI
579388,1163,AZOPARDO Y CHILE,CARLOS CALVO
194320,1022,Plaza Palermo Viejo,Acuña de Figueroa
443983,1158,Plaza Irlanda,GAINZA
622876,1548,ONCE,Salcedo
584391,100,SAN MIGUEL DE GARICOITS,SAN MIGUEL DE GARICOITS
506379,2303,DOBLAS,RAVIGNANI Y GUATEMALA
617533,1746,VILLARROEL,VILLARROEL
669135,1592,VILLARROEL,VILLARROEL
241718,423,POSADAS,MARCELO T. DE ALVEAR
450217,833,PLAZA MONSEÑOR MIGUEL DE ANDREA,Hospital Rivadavia
570472,797,CULPINA,Plaza Irlanda
510703,2924,CALIFORNIA,CALIFORNIA
420972,1921,Aranguren,Avelino Diaz
406568,1544,PLAZA NORUEGA,Ecoparque
174755,2282,Velasco,Plaza Rafael Hernandez
603923,1724,Billinghurst,PLAZA NUEVA POMPEYA
174533,800,Plaza Guemes,Godoy Cruz y Libertador
448385,655,Parque Las Heras,Acuña de Figueroa
158067,1150,VIRREY CEVALLOS,Facultad de Medicina
370937,5274,TRONADOR Y GARCÍA DEL RÍO,Las Victorias
337120,643,Plaza Almagro,Plaza Bruno Giordano
668397,1730,Pacifico,MARCELO T. DE ALVEAR
137309,1262,Plaza Vicente Lopez,Billinghurst
539572,714,PLAZA BENITO NAZAR,Velasco
644433,749,TRONADOR Y GARCÍA DEL RÍO,TRONADOR Y GARCÍA DEL RÍO
518241,1010,DON BOSCO,PRIMERA JUNTA
564236,1581,PLAZA BOLIVIA,QUINTEROS LIDORO
262324,1737,Ministerio de Justicia y Seguridad,Parque Lezama
201181,418,Paraná,Lavalle
164541,923,PLAZA NORUEGA,GARCIA DEL RIO
362267,8600,AIME PAINÉ,MACACHA GUEMES
613747,302,CORRIENTES,Diagonal Norte
505671,1776,PLAZA 24 DE SEPTIEMBRE,Velasco
490718,856,MACACHA GUEMES,MACACHA GUEMES
557628,1540,DON BOSCO,LARREA Y BARTOLOMÉ MITRE
545983,1230,PLAZA BOLIVIA,SAN MIGUEL DE GARICOITS
613170,15876,Plaza Almagro,CERRITO
307067,3376,PARQUE DEL BAJO,PARQUE DEL BAJO
302194,30295,Donato Alvarez,Galicia
449432,947,JULIETA LANTERI,JUANA MANSO I
244860,216,Pasteur,Ayacucho
186525,2065,Ministerio de Justicia y Seguridad,CALIFORNIA
436239,1507,Uruguay,Velasco
192690,889,HOSPITAL ITALIANO,Parque Centenario
131987,1576,Plazoleta Rafael del Riego,Facultad de Medicina
180660,849,SAN MIGUEL DE GARICOITS,SAN MIGUEL DE GARICOITS
283270,1008,Federico Lacroze,INSTITUTO  LELOIR
318352,2339,RIOBAMBA,Chile
667817,766,Billinghurst,Congreso
311259,423,BILLINGHURST Y MANSILLA,Guatemala
231169,1196,Donato Alvarez,Federico Lacroze
136565,1406,Distrito Audiovisual,QUINTEROS LIDORO
387640,1391,QUINTEROS LIDORO,Villa Urquiza
206805,810,PLAZA NORUEGA,GARCIA DEL RIO
607024,750,SIMON BOLIVAR,DOBLAS
190687,132,Ecuador,HOSPITAL ALEMÁN
573705,479,AGUERO,PUEYRREDÓN
285282,1773,Ecoparque,Godoy Cruz y Libertador
351602,804,Julián Álvarez,General Urquiza
175872,1717,Plaza Bruno Giordano,Carlos Gardel
516019,771,MINISTERIO DE EDUCACION,25 De Mayo
138202,643,Armenia,Parque Las Heras
450914,1365,ALSINA,Urquiza y Rondeau
658082,2157,MACACHA GUEMES,YATAY
368842,293,FACULTAD DE DERECHO,MALBA
131374,2018,Pacifico,ECHEVERRIA
470011,1245,Fleni,Matienzo Y Arce
498954,1204,Matienzo Y Arce,Pacifico
352187,1220,GARCIA DEL RIO,GARCIA DEL RIO
206910,1265,Acuña de Figueroa,UGARTECHE
389823,1035,Armenia y Gorriti,Carlos Gardel
358274,978,Cabello,BILLINGHURST Y MANSILLA
284376,2251,Plaza Zapiola,SAN MIGUEL DE GARICOITS
131778,288,PLAZA NORUEGA,PLAZA ALBERTI
424236,643,General Urquiza,Solar de la Abadía
360135,1354,Aranguren,HOSPITAL ALEMÁN
473252,1464,MEXICO,CORRIENTES
196166,523,PLAZA BENITO NAZAR,PRIMERA JUNTA
349811,1375,AIME PAINÉ,MACACHA GUEMES
138112,332,GAINZA,PRIMERA JUNTA
283460,1286,TUCUMAN,CERRITO
296056,2233,Plaza Bruno Giordano,Diagonal Norte
411668,123,Parque Las Heras,Cabello
178348,580,Plaza Gurruchaga,Plaza Italia
174776,958,LIMA,CALIFORNIA
524973,583,Pacifico,PLAZA BOLIVIA
662224,806,PRIMERA JUNTA,PERÓN Y ACUÑA DE FIGUEROA
587399,1029,AIME PAINÉ,Constitución
184926,796,La Pampa,La Pampa
175534,440,BARRANCAS DE BELGRANO,ECHEVERRIA
642885,1741,Villa Urquiza,Acevedo
157273,687,Billinghurst,ARENALES Y AGUERO
460326,1956,CALIFORNIA,ALSINA
154736,834,Uruguay,JULIETA LANTERI
137315,1346,Acuña de Figueroa,Plazoleta Rafael del Riego
235991,829,PLAZA BOLIVIA,General Urquiza
136519,563,Ministro Carranza,Julián Álvarez
177126,3112,MALBA,General Urquiza
603966,486,Facultad de Medicina,Cementerio de Recoleta
169823,462,Cabello,HOSPITAL ALEMÁN
187238,973,PUEYRREDÓN,CORRIENTES
455115,2152,AZUCENA VILLAFLOR,Constitución
371305,1858,Acevedo,Plazoleta Rafael del Riego
145047,1619,YATAY,ECHEVERRIA
535786,946,Matienzo Y Arce,GÚZMAN
557628,1312,DON BOSCO,DON BOSCO
268953,1115,DOBLAS,YATAY
291118,1397,HOSPITAL ITALIANO,ESPINOSA
287104,1141,Distrito Audiovisual,Plaza Zapiola
267333,2364,SAN MIGUEL DE GARICOITS,SAN MIGUEL DE GARICOITS
649934,314,Galicia,Galicia
167969,633,PLAZA NORUEGA,PLAZA NORUEGA
501623,924,San Jose de Flores,Guayaquil
568397,3915,CARLOS CALVO,General Urquiza
329170,1254,Ecuador,PLAZOLETA CELEDONIO FLORES
169193,1349,General Urquiza,HOSPITAL ALEMÁN
336422,1621,AIME PAINÉ,VERA PEÑALOZA
196693,360,Fleni,PLAZA NORUEGA
381330,2311,Urquiza y Rondeau,Urquiza y Rondeau
476336,1444,Plaza Saenz Peña,Velasco
130756,962,Guayaquil,PLAZA BENITO NAZAR
265200,707,Plaza Primero de Mayo,Pedro Echague
312406,2859,CASA SAN,CASA SAN
671447,850,Pacifico,Malabia
283760,1707,Constitución,BRASIL
487873,1256,Coronel Diaz,FACULTAD DE DERECHO
243669,374,Estados Unidos,HUMBERTO 1°
592854,1610,Plaza Gurruchaga,LARREA Y BARTOLOMÉ MITRE
437014,1455,RIOBAMBA,RIOBAMBA
307497,636,HUMBERTO 1°,JUAN MANUEL DE BLANES
171361,499,Plaza Guemes,AUSTRIA Y FRENCH
139832,833,Godoy Cruz y Libertador,Solar de la Abadía
523092,940,Hipólito Yrigoyen,MANZANA 66
554208,664,Billinghurst,Cabello
174799,690,Distrito Audiovisual,VILLARROEL
169285,1804,Pacifico,Balbín
271418,1173,HUMBERTO 1°,AIME PAINÉ
240393,949,MALBA,Suipacha
534617,1288,Congreso,FACULTAD DE INGENERIA
388964,639,Lavalle,LARREA Y BARTOLOMÉ MITRE
345857,880,Plaza Guemes,Montevideo
554341,1678,BARRANCAS DE BELGRANO,GARCIA DEL RIO
431759,461,Arenales,Facultad de Medicina
346188,1018,Villa Urquiza,TRONADOR Y GARCÍA DEL RÍO
456393,1753,Matienzo Y Arce,Fitz Roy & Gorriti
422046,927,Aranguren,PLAZA DEL ANGEL GRIS
436983,2371,San Jose de Flores,Galicia
602547,1896,9 de Julio,Plaza Guemes
670974,331,Parque Centenario,Velasco
582522,1676,Plaza Italia,Distrito Audiovisual
261439,931,PERÓN Y ACUÑA DE FIGUEROA,Guatemala
289708,1119,Plazoleta Rafael del Riego,GARCIA DEL RIO
138962,507,Guatemala,Malabia
468359,419,Parque Las Heras,Plaza Italia
299067,899,Matienzo Y Arce,F.J.Santamaria de Oro
554341,1082,Constitución,JULIETA LANTERI
152983,422,Retiro I,Barrio 31
174213,456,Legislatura,AZOPARDO Y CHILE
306528,397,FACULTAD DE INGENERIA,Ministerio de Economia
527313,1649,Parque Las Heras,PLAZA ALBERTI
348891,1097,RETIRO II,Rivadavia y 9 de Julio
587362,1230,Plaza Primero de Mayo,Puan
371237,1205,Plaza Italia,PLAZA BOLIVIA
665009,1008,Solar de la Abadía,PLAZA ALBERTI
241337,2765,BILLINGHURST Y MANSILLA,MONTAÑESES
445619,2158,BARRANCAS DE BELGRANO,PLAZA BOLIVIA
192701,598,PLAZA BOLIVIA,Plazoleta Rafael del Riego
210926,1271,Ecoparque,Plaza Gurruchaga
339115,1801,Plaza Francisco Ramirez,Villa Urquiza
214116,860,General Urquiza,Matienzo Y Arce
266078,1591,Billinghurst,PLAZA BOLIVIA
667990,1254,RAVIGNANI Y GUATEMALA,Club Ciudad de Buenos Aires
420296,2233,BARRANCAS DE BELGRANO,Peña
281787,419,Plaza Francisco Ramirez,PLAZA NORUEGA
189424,2005,MALBA,Parque Centenario
609133,804,DOBLAS,GAINZA
209144,1009,Plaza Rafael Hernandez,Tronador
295646,1731,GARCIA DEL RIO,GARCIA DEL RIO
203845,2437,Acevedo,Federico Lacroze
163456,766,ALSINA,Pasteur
186302,695,LARREA Y BARTOLOMÉ MITRE,RIOBAMBA
446343,1985,GAINZA,ARAOZ
498187,11644,Congreso,Congreso
206373,2061,ONCE,RETIRO II
221779,2586,PRIMERA JUNTA,ARAOZ
459202,602,Plaza Bruno Giordano,Hipólito Yrigoyen
208704,736,MALBA,Plaza República de Ecuador
620842,2793,AIME PAINÉ,Pasteur
401176,437,Suipacha,Lavalle
190064,867,INSTITUTO  LELOIR,Velasco
442781,450,VERA PEÑALOZA,Independencia
177965,1025,Julián Álvarez,Distrito Audiovisual
445721,1063,GARCIA DEL RIO,GARCIA DEL RIO
196746,886,Plaza Irlanda,Plaza Irlanda
360964,782,PLAZA NORUEGA,TRONADOR Y GARCÍA DEL RÍO
258307,1053,RETIRO II,Diagonal Norte
307678,1211,Armenia y Gorriti,PLAZA BOLIVIA
312371,725,PLAZA ALBERTI,Plaza Rafael Hernandez
654925,2960,Club Ciudad de Buenos Aires,Villa Urquiza
245853,966,Solar de la Abadía,PLAZA NORUEGA
351758,723,Constitución,VERA PEÑALOZA
569409,1376,Uruguay,Plaza Italia
575882,986,BARRANCAS DE BELGRANO,Plaza República de Ecuador
216655,989,GARCIA DEL RIO,PLAZA NORUEGA
481252,148,Plaza Almagro,PERÓN Y ACUÑA DE FIGUEROA
652021,451,ECHEVERRIA,Fleni
666231,1488,José Marmol,CARLOS CALVO
209095,326,RIOBAMBA,POSADAS
173981,562,Armenia y Gorriti,Velasco
671827,969,AIME PAINÉ,CASA SAN
220133,829,Plaza Guemes,Malabia
222827,593,HOSPITAL ITALIANO,Plaza Bruno Giordano
245853,855,Plaza J.J. Paso,Matienzo Y Arce
241718,483,POSADAS,MARCELO T. DE ALVEAR
525208,1632,ECHEVERRIA,Armenia y Gorriti
669144,782,HOSPITAL ALEMÁN,Lavalle
516710,1137,CARLOS CALVO,MINISTERIO DE EDUCACION
671316,944,SIMON BOLIVAR,Aranguren
158205,161,AUSTRIA Y FRENCH,ARENALES Y AGUERO
309323,1866,Solar de la Abadía,Solar de la Abadía
234659,1265,Plaza Zapiola,Fitz Roy & Gorriti
284628,1668,RIGLOS,Luna
579457,1566,RETIRO II,HOSPITAL DE CLÍNICAS
351602,1696,Velasco,PLAZA BOLIVIA
582522,1713,Distrito Audiovisual,Plaza Italia
242859,505,CULPINA,PLAZA DEL ANGEL GRIS
612986,362,QUINTEROS LIDORO,Club Ciudad de Buenos Aires
188842,1377,Humahuaca,Ayacucho
587362,1800,Puan,Congreso
432846,1762,Rivadavia y 9 de Julio,Puan
166755,1013,SIMON BOLIVAR,Jose Maria Moreno
391444,1312,Constitución,RETIRO II
238554,5101,Plaza Francisco Ramirez,Plazoleta Colombia
157640,909,CASA SAN,Hospital Britanico
396859,487,PUEYRREDÓN,Acuña de Figueroa
170562,1350,ONCE,ARAOZ
169449,747,Plaza Palermo Viejo,Distrito Audiovisual
413356,1015,PUEYRREDÓN,PUEYRREDÓN
208550,1283,Plaza Saenz Peña,Plaza Saenz Peña
340525,2200,Plazoleta Rafael del Riego,Plazoleta Rafael del Riego
575212,782,ADUANA,Madero Office
169059,557,San Jose de Flores,PLAZA DEL ANGEL GRIS
340264,1975,General Urquiza,Plaza Francisco Ramirez
168109,1214,HOSPITAL ALEMÁN,RAVIGNANI Y GUATEMALA
570472,696,San Jose de Flores,Plaza Irlanda
331959,930,ADUANA,Parque Lezama
152515,497,Malabia,Armenia y Gorriti
661795,1991,Diagonal Norte,GAINZA
422650,1144,Parque Lezama,Plazoleta Colombia
395540,475,VERA PEÑALOZA,ADUANA
629500,633,Carlos Gardel,HOSPITAL ALEMÁN
244880,1525,Congreso,Billinghurst
349278,1759,Humahuaca,Humahuaca
367213,779,PLAZA BOLIVIA,Plaza J.J. Paso
196638,429,VERA PEÑALOZA,ADUANA
507241,2124,Plaza Irlanda,Plaza Irlanda
407168,1019,Guatemala,INSTITUTO  LELOIR
424615,1921,PUEYRREDÓN,ESMERALDA
353389,631,Velasco,PERÓN Y ACUÑA DE FIGUEROA
235276,601,MARCELO T. DE ALVEAR,MINISTERIO DE EDUCACION
355758,845,Suipacha,Suipacha
583756,1070,Pedro Echague,HOSPITAL RAMOS MEJIA
130991,2343,CORRIENTES,Plazoleta Colombia
570544,1781,Villa Urquiza,TRONADOR Y GARCÍA DEL RÍO
141036,1292,MACACHA GUEMES,Montevideo
531090,1452,General Urquiza,Ecoparque
165650,540,Plaza Bruno Giordano,Aranguren
293581,777,Plaza Almagro,Malabia
191160,722,SIMON BOLIVAR,GAINZA
426738,632,SAN MARTIN,SAN MARTIN
496830,518,Pasteur,MANZANA 66
553015,796,HOSPITAL GARRAHAN,CARLOS CALVO
230183,1736,HOSPITAL ALEMÁN,RAVIGNANI Y GUATEMALA
373948,825,Urquiza y Rondeau,Jorgelina De Simone
299668,3299,MEXICO,MEXICO
667428,723,Pacifico,UGARTECHE
150054,1731,F.J.Santamaria de Oro,PLAZA NORUEGA
136609,204,Plaza Primero de Mayo,Plaza Primero de Mayo
292792,1535,ECHEVERRIA,Tronador
615976,487,Parque José Evaristo Uriburu,Luna
359087,3074,Parque José Evaristo Uriburu,Parque José Evaristo Uriburu
578201,565,Plaza República de Ecuador,PLAZA BOLIVIA
152987,1363,SIMON BOLIVAR,ESTADOS UNIDOS Y BOEDO
163258,2011,F.J.Santamaria de Oro,Plaza Libertad
230685,929,Plazoleta Colombia,VERA PEÑALOZA
519176,7023,Constitución,Parque José Evaristo Uriburu
419316,1051,MONROE,Villa Urquiza
204419,3484,Villa Urquiza,Plaza República de Ecuador
442253,1800,Hipólito Yrigoyen,Lavalle
185557,965,GÚZMAN,PLAZA BENITO NAZAR
601010,453,Distrito Audiovisual,Ministro Carranza
577717,2,Parque Las Heras,POSADAS
367738,1940,Donato Alvarez,Ayacucho
616388,1472,Facultad de Medicina,Armenia y Gorriti
668769,765,Carlos Gardel,Velasco
402796,607,Galicia,Las Victorias
409295,1383,INGENIERO BUTTY,Godoy Cruz y Libertador
271933,3182,HOSPITAL ITALIANO,FACULTAD DE DERECHO
425177,426,Acuña de Figueroa,PERÓN Y ACUÑA DE FIGUEROA
549505,994,MANZANA 66,Jorgelina De Simone
153725,1088,UGARTECHE,PLAZA BOLIVIA
597093,843,Ayacucho,Humahuaca
138112,2151,General Urquiza,GAINZA
630247,2960,Pacifico,Pacifico
498671,753,Plaza Francisco Ramirez,Plaza Zapiola
314631,522,Guayaquil,RIGLOS
323666,840,PUEYRREDÓN,Velasco
448635,444,General Urquiza,Plaza Italia
651448,1609,BARRANCAS DE BELGRANO,Plaza Alemania
316414,7925,F.J.Santamaria de Oro,Plaza Italia
239120,1978,Facultad de Medicina,GÚZMAN
605512,14372,HOSPITAL ARGERICH,Constitución
663404,952,Constitución,MINISTERIO DE EDUCACION
152534,1362,Humahuaca,MALBA
583205,224,Ayacucho,Ayacucho
567109,2299,Plaza Italia,RAVIGNANI Y GUATEMALA
373623,679,PLAZA BOLIVIA,Godoy Cruz y Libertador
384945,1497,CALIFORNIA,ESTADOS UNIDOS Y BOEDO
626580,343,FACULTAD DE DERECHO,Hospital Rivadavia
484498,520,General Urquiza,Plaza Italia
171718,533,CERRITO,Plaza Roma
178556,925,PARQUE DEL BAJO,Parque Lezama
581331,558,VERA PEÑALOZA,MACACHA GUEMES
209837,8952,AZUCENA VILLAFLOR,AIME PAINÉ
424329,710,Plaza Irlanda,YATAY
582451,437,Ministerio de Economia,25 De Mayo
174799,289,Fitz Roy,Malabia
671898,1382,Quintino Bocayuva,Distrito Audiovisual
149492,378,INGENIERO BUTTY,Madero Office
327281,919,VIRREY CEVALLOS,Arenales
275671,1047,PLAZOLETA CELEDONIO FLORES,Villa Urquiza
532879,1462,MALBA,Quintino Bocayuva
566316,1815,Pacifico,MINISTERIO DE EDUCACION
476794,1817,Montevideo,Billinghurst
237036,1198,Arenales,Paraná
191160,1169,GAINZA,Fitz Roy & Gorriti
665897,491,BARRANCAS DE BELGRANO,PLAZA NORUEGA
184820,967,ONCE II,Cabello
534231,907,ESTADOS UNIDOS Y BOEDO,Jose Maria Moreno
327270,1424,GÚZMAN,Distrito Audiovisual
407109,1249,Velasco,SAN MIGUEL DE GARICOITS
322336,526,Fleni,Club Ciudad de Buenos Aires
130151,498,Galicia,San Jose de Flores
171716,1185,PLAZA NORUEGA,Villa Urquiza
523669,471,Godoy Cruz y Libertador,Pacifico
566945,1806,BARRANCAS DE BELGRANO,Matienzo Y Arce
224554,1051,Puan,SAN MARTIN
582871,2992,PLAZA NORUEGA,GARCIA DEL RIO
645286,2367,JUNCAL,Plaza Italia
320400,777,Acevedo,Aranguren
590634,4550,HUMBERTO 1°,HUMBERTO 1°
163456,278,HOSPITAL DE CLÍNICAS,Pasteur
570980,461,Parque José Evaristo Uriburu,Luna
620138,260,Parque Las Heras,Julián Álvarez
563088,2269,SIMON BOLIVAR,Acuña de Figueroa
345288,1158,Plaza Italia,HOSPITAL ITALIANO
497603,1699,VILLARROEL,Avelino Diaz
170818,577,Ruy Díaz de Guzmán,CALIFORNIA
453491,404,Facultad de Medicina,HOSPITAL ALEMÁN
670966,1934,Plaza República de Ecuador,Humahuaca
611042,952,Federico Lacroze,MONROE
426738,3553,SAN MARTIN,SAN MARTIN
297717,2957,GÚZMAN,VILLARROEL
164153,1206,Club Ciudad de Buenos Aires,Plazoleta Rafael del Riego
568970,2630,Godoy Cruz y Libertador,PLAZA MONSEÑOR MIGUEL DE ANDREA
160236,2527,Facultad de Medicina,Plaza República de Ecuador
139108,299,HOSPITAL ALEMÁN,PLAZA MONSEÑOR MIGUEL DE ANDREA
580799,2780,OBELISCO,CERRITO
346976,672,PLAZA MONSEÑOR MIGUEL DE ANDREA,Armenia
188355,997,VILLARROEL,Pacifico
140785,668,Plaza Palermo Viejo,Pacifico
178241,479,ARAOZ,Fitz Roy & Gorriti
573921,1697,LARREA Y BARTOLOMÉ MITRE,RETIRO II
197440,736,PLAZA 24 DE SEPTIEMBRE,PLAZA 24 DE SEPTIEMBRE
351761,199,Carlos Gardel,Carlos Gardel
326919,1881,HOSPITAL ITALIANO,MONROE
130013,1507,JUAN MANUEL DE BLANES,JUAN MANUEL DE BLANES
487852,750,MARCELO T. DE ALVEAR,FACULTAD DE DERECHO
344151,2125,PRIMERA JUNTA,Constitución
283644,5050,ONCE,Godoy Cruz y Libertador
542983,641,CALIFORNIA,Ruy Díaz de Guzmán
368842,1288,MALBA,ONCE II
567652,841,San Jose de Flores,Galicia
339456,2198,Plaza República de Ecuador,Malabia
244880,1344,Plaza Guemes,PLAZA BOLIVIA
549085,1434,Distrito Audiovisual,PLAZA NORUEGA
474892,1154,Plaza Rafael Hernandez,GARCIA DEL RIO
495576,638,BRASIL,AZOPARDO Y CHILE
376711,1743,Pacifico,Lavalle
606892,1935,Godoy Cruz y Libertador,POSADAS
253403,1062,Guatemala,Pasteur
149251,416,ESMERALDA,Plaza Roma
671483,1977,ECHEVERRIA,ECHEVERRIA
348352,622,Acevedo,Armenia y Gorriti
223780,709,Plaza Guemes,Armenia y Gorriti
247409,898,UGARTECHE,Malabia
351602,568,Plaza Guemes,Velasco
616933,1765,UGARTECHE,PLAZA ALBERTI
616535,340,Suipacha,CERRITO
154076,1656,Plaza Libertad,Quintino Bocayuva
193438,1665,Congreso,Jose Maria Moreno
169306,1782,Pacifico,Plazoleta Rafael del Riego
365915,1905,CENTRO DE EXPOSICIONES,Plaza Alemania
416397,1541,Plaza Alemania,Godoy Cruz y Libertador
335886,1209,Parque Patricios,Pasco
131016,1934,FACULTAD DE DERECHO,Plaza Vicente Lopez
466506,1564,Plazoleta Rafael del Riego,TRONADOR Y GARCÍA DEL RÍO
603982,1591,Federico Lacroze,VILLARROEL
422471,1043,ALSINA,Luna
578147,5640,BARRANCAS DE BELGRANO,BARRANCAS DE BELGRANO
159854,1109,Distrito Audiovisual,PUEYRREDÓN
320347,3212,PLAZA BOLIVIA,JULIETA LANTERI
671436,752,F.J.Santamaria de Oro,Acuña de Figueroa
372430,1281,Jose Maria Moreno,Galicia
444686,288,Claudia Pia Braudacco,MARCELO T. DE ALVEAR
388117,499,QUINTEROS LIDORO,Club Ciudad de Buenos Aires
496051,1082,Constitución,Catedral
591066,80,Venancio Flores,Venancio Flores
320344,679,PLAZA NUEVA POMPEYA,Parque Patricios
178659,760,Parque Lezama,PARQUE DEL BAJO
271286,936,PLAZA DEL ANGEL GRIS,Plaza Bruno Giordano
415163,2748,PLAZA BENITO NAZAR,UGARTECHE
614403,509,Ayacucho,LARREA Y BARTOLOMÉ MITRE
445201,903,HUMBERTO 1°,HOSPITAL ARGERICH
348268,710,YATAY,Plaza Bruno Giordano
191430,1469,RETIRO II,Plazoleta Colombia
498671,360,GARCIA DEL RIO,Plaza Francisco Ramirez
504945,854,GAINZA,Fitz Roy
409099,1479,Plaza Francisco Ramirez,Plaza Francisco Ramirez
427655,467,PLAZA 24 DE SEPTIEMBRE,Parque Centenario
542782,1351,ONCE II,Jose Maria Moreno
170841,2334,Plazoleta Colombia,JUANA MANSO I
435845,2090,Fitz Roy,Fleni
621833,508,Facultad de Medicina,Plaza Guemes
171691,2791,RIGLOS,Plaza Palermo Viejo
197409,2489,Villa Urquiza,PUEYRREDÓN
470808,575,SAAVEDRA,VIRREY CEVALLOS
291586,3164,PLAZA DEL ANGEL GRIS,MACACHA GUEMES
593248,3139,ESTADOS UNIDOS Y BOEDO,MACACHA GUEMES
168937,989,FACULTAD DE DERECHO,Plaza Italia
169773,1409,MARCELO T. DE ALVEAR,Plaza República de Ecuador
601866,90,ESTADOS UNIDOS Y BOEDO,ESTADOS UNIDOS Y BOEDO
431802,2575,VILLARROEL,General Urquiza
382058,535,Humahuaca,PUEYRREDÓN
